carrier,service,origin_cep,dest_city,dest_uf,box_cm,weight_kg,dim_weight_kg,price_brl,days,source_url,measured_at,is_estimate,notes
Jadlog,.Com,03005-000,Belo Horizonte,MG,60x40x20,1,8.0,47.59,4,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:09.221763Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 3-5 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
LATAM Cargo,éFácil,03005-000,Belo Horizonte,MG,60x40x20,1,8.0,36.43,3,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:09.221763Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 2-4 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Buslog,Rodoviário,03005-000,Belo Horizonte,MG,60x40x20,1,8.0,40.77,2,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:09.221763Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 1-3 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Jadlog,.Package Centralizado,03005-000,Belo Horizonte,MG,60x40x20,1,8.0,64.92,4,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:09.221763Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 3-5 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Loggi,Express,03005-000,Belo Horizonte,MG,60x40x20,1,8.0,51.92,3,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:09.221763Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 2-4 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Loggi,Coleta,03005-000,Belo Horizonte,MG,60x40x20,1,8.0,68.73,4,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:09.221763Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 3-5 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
JeT,Standard,03005-000,Belo Horizonte,MG,60x40x20,1,8.0,46.71,2,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:09.221763Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 1-3 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Loggi,Loggi Ponto,03005-000,Belo Horizonte,MG,60x40x20,1,8.0,37.12,5,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:09.221763Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 4-6 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Total Express,Standard,03005-000,Belo Horizonte,MG,60x40x20,1,8.0,40.79,4,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:09.221763Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 3-4 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Correios,PAC,03005-000,Belo Horizonte,MG,40x30x25,2,5.0,30.43,7,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:10.850001Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 5-8 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Correios,SEDEX,03005-000,Belo Horizonte,MG,40x30x25,2,5.0,46.77,3,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:10.850001Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 1-4 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Jadlog,.Package,03005-000,Belo Horizonte,MG,40x30x25,2,5.0,41.17,5,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:10.850001Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 4-6 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Jadlog,.Com,03005-000,Belo Horizonte,MG,40x30x25,2,5.0,37.60,4,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:10.850001Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 3-5 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
LATAM Cargo,éFácil,03005-000,Belo Horizonte,MG,40x30x25,2,5.0,31.48,3,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:10.850001Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 2-4 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Buslog,Rodoviário,03005-000,Belo Horizonte,MG,40x30x25,2,5.0,33.51,2,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:10.850001Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 1-3 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Jadlog,.Package Centralizado,03005-000,Belo Horizonte,MG,40x30x25,2,5.0,46.51,4,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:10.850001Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 3-5 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Loggi,Express,03005-000,Belo Horizonte,MG,40x30x25,2,5.0,39.44,3,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:10.850001Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 2-4 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Loggi,Coleta,03005-000,Belo Horizonte,MG,40x30x25,2,5.0,58.54,4,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:10.850001Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 3-5 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
JeT,Standard,03005-000,Belo Horizonte,MG,40x30x25,2,5.0,19.35,2,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:10.850001Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 1-3 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Loggi,Loggi Ponto,03005-000,Belo Horizonte,MG,40x30x25,2,5.0,28.76,5,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:10.850001Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 4-6 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Total Express,Standard,03005-000,Belo Horizonte,MG,40x30x25,2,5.0,35.46,4,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:10.850001Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 3-4 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Correios,PAC,03005-000,Aracaju,SE,60x40x20,1,8.0,86.90,10,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:12.398401Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 8-11 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Correios,SEDEX,03005-000,Aracaju,SE,60x40x20,1,8.0,205.26,4,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:12.398401Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 2-5 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Jadlog,.Package,03005-000,Aracaju,SE,60x40x20,1,8.0,101.96,8,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:12.398401Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 7-9 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Jadlog,.Com,03005-000,Aracaju,SE,60x40x20,1,8.0,137.66,7,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:12.398401Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 6-8 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
LATAM Cargo,éFácil,03005-000,Aracaju,SE,60x40x20,1,8.0,53.07,4,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:12.398401Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 3-5 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Jadlog,.Package Centralizado,03005-000,Aracaju,SE,60x40x20,1,8.0,96.71,6,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:12.398401Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 5-7 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Loggi,Express,03005-000,Aracaju,SE,60x40x20,1,8.0,87.01,7,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:12.398401Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 6-8 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Loggi,Coleta,03005-000,Aracaju,SE,60x40x20,1,8.0,99.99,8,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:12.398401Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 7-9 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
JeT,Standard,03005-000,Aracaju,SE,60x40x20,1,8.0,96.82,4,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:12.398401Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 3-5 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Loggi,Loggi Ponto,03005-000,Aracaju,SE,60x40x20,1,8.0,77.02,9,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:12.398401Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 8-10 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Total Express,Standard,03005-000,Aracaju,SE,60x40x20,1,8.0,134.29,6,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:12.398401Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 5-6 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Correios,PAC,03005-000,Aracaju,SE,40x30x25,2,5.0,44.86,10,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:13.842594Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 8-11 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Correios,SEDEX,03005-000,Aracaju,SE,40x30x25,2,5.0,96.55,4,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:13.842594Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 2-5 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Jadlog,.Package,03005-000,Aracaju,SE,40x30x25,2,5.0,65.12,8,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:13.842594Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 7-9 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Jadlog,.Com,03005-000,Aracaju,SE,40x30x25,2,5.0,94.24,7,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:13.842594Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 6-8 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
LATAM Cargo,éFácil,03005-000,Aracaju,SE,40x30x25,2,5.0,48.16,4,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:13.842594Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 3-5 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Jadlog,.Package Centralizado,03005-000,Aracaju,SE,40x30x25,2,5.0,64.92,6,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:13.842594Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 5-7 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Loggi,Express,03005-000,Aracaju,SE,40x30x25,2,5.0,62.66,7,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:13.842594Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 6-8 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Loggi,Coleta,03005-000,Aracaju,SE,40x30x25,2,5.0,76.98,8,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:13.842594Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 7-9 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
JeT,Standard,03005-000,Aracaju,SE,40x30x25,2,5.0,24.77,4,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:13.842594Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 3-5 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Loggi,Loggi Ponto,03005-000,Aracaju,SE,40x30x25,2,5.0,56.19,9,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:13.842594Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 8-10 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Total Express,Standard,03005-000,Aracaju,SE,40x30x25,2,5.0,89.06,6,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:13.842594Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 5-6 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Correios,PAC,03005-000,Natal,RN,60x40x20,1,8.0,86.90,9,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:15.261811Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 7-10 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Correios,SEDEX,03005-000,Natal,RN,60x40x20,1,8.0,205.26,4,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:15.261811Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 2-5 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Jadlog,.Package,03005-000,Natal,RN,60x40x20,1,8.0,124.53,9,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:15.261811Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 8-10 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Jadlog,.Com,03005-000,Natal,RN,60x40x20,1,8.0,177.14,8,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:15.261811Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 7-9 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
LATAM Cargo,éFácil,03005-000,Natal,RN,60x40x20,1,8.0,44.93,2,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:15.261811Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 1-3 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Jadlog,.Package Centralizado,03005-000,Natal,RN,60x40x20,1,8.0,122.23,8,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:15.261811Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 7-9 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
JeT,Standard,03005-000,Natal,RN,60x40x20,1,8.0,116.03,6,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:15.261811Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 5-7 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Total Express,Standard,03005-000,Natal,RN,60x40x20,1,8.0,135.09,9,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:15.261811Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 8-9 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Correios,PAC,03005-000,Natal,RN,40x30x25,2,5.0,44.86,9,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:16.696472Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 7-10 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Correios,SEDEX,03005-000,Natal,RN,40x30x25,2,5.0,96.55,4,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:16.696472Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 2-5 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Jadlog,.Package,03005-000,Natal,RN,40x30x25,2,5.0,76.29,9,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:16.696472Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 8-10 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Jadlog,.Com,03005-000,Natal,RN,40x30x25,2,5.0,133.66,8,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:16.696472Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 7-9 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
LATAM Cargo,éFácil,03005-000,Natal,RN,40x30x25,2,5.0,38.78,2,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:16.696472Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 1-3 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Jadlog,.Package Centralizado,03005-000,Natal,RN,40x30x25,2,5.0,80.23,8,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:16.696472Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 7-9 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
JeT,Standard,03005-000,Natal,RN,40x30x25,2,5.0,24.77,6,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:45:16.696472Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 5-7 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
